"waterbody_name","stationid","year_yyyy","month_mm","day_of_month_dd","time_hhmm","time_of_day","genus","species","top_tow_m","bottom_tow_m","zoop_sampler_type","zoop_mesh_um","zoop_net_mouth_area_cm2","min_counts","density_units","biomass_dry_wet","biomass_units","time_zone","biomass_value","density_value"
"Tovel","A",2002,8,13,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,21,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,3,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,18,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,15,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,30,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,12,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,28,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,1,21,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,4,22,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,6,3,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,30,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,7,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,21,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,10,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,24,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,8,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,22,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,11,18,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,2,4,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,5,11,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,210.680412960935,11.0853038961039
"Tovel","A",2004,6,8,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,1.29335313246753,0.068051948051948
"Tovel","A",2004,7,6,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,8,3,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,1,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,29,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,10,26,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,11,23,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,4,27,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,6.51613028571428,0.342857142857143
"Tovel","A",2005,5,10,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,7.30596425974026,0.384415584415584
"Tovel","A",2005,6,8,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,7,5,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,8,2,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,9,6,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,10,4,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,4.14662836363636,0.218181818181818
"Tovel","A",2005,11,2,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,2.17204342857143,0.114285714285714
"Tovel","A",2006,5,3,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,6,7,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,7,4,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,8,2,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,9,5,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,10,3,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,11,7,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,12,5,12:00:00,"day","Synchaeta","trem",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,1,9,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,3,26,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,4,23,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,5,8,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,19,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,26,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,2,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,15,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,30,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,13,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,21,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,3,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,18,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,15,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,30,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,12,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,28,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,1,21,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,4,22,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,6,3,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,30,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,7,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,21,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,10,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,24,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,8,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,22,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,11,18,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,2,4,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,5,11,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,6,8,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,7,6,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,8,3,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,1,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,29,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,10,26,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,11,23,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,4,27,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,5,10,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,6,8,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,7,5,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,8,2,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,9,6,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,10,4,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,11,2,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,5,3,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,6,7,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,7,4,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,8,2,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,9,5,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,10,3,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,11,7,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,12,5,12:00:00,"day","Testudinella","patina",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,1,9,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,3,26,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,4,23,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,5,8,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,19,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,26,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.003967197,0.026
"Tovel","A",2002,7,2,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,15,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,30,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,13,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,21,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.0126823480519481,0.0831168831168831
"Tovel","A",2002,9,3,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,18,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,15,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,30,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,12,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,28,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,1,21,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,4,22,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,6,3,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,30,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,7,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,21,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,10,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,24,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,8,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,22,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,11,18,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,2,4,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,5,11,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,6,8,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,7,6,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,8,3,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,1,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,29,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,10,26,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,11,23,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,4,27,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,5,10,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,6,8,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,7,5,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,8,2,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,9,6,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,10,4,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,11,2,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,5,3,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,6,7,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,7,4,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,8,2,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,9,5,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,10,3,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,11,7,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,12,5,12:00:00,"day","Trichocerca","cavia",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,1,9,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,3,26,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,4,23,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,5,8,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,19,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,26,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,2,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,15,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,30,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,2.31249090909091,3.63636363636364
"Tovel","A",2002,8,13,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,21,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.0958031948051948,0.150649350649351
"Tovel","A",2002,9,3,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,18,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,15,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,30,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,12,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,28,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,1,21,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,4,22,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,6,3,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.0132142337662338,0.0207792207792208
"Tovel","A",2003,7,30,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,7,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,21,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,10,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,24,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,8,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,22,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,11,18,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,2,4,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,5,11,12:00:00,"day","Trichocerca","longiseta",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
